,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2
1970-01-01 00:00:44+00:00,105.84065934065936,51.65740740740741,21.805555555555557,33.791666666666664,91.96153846153847,10.5
1970-01-01 00:00:45+00:00,106.37252747252748,52.05555555555555,21.5,33.25,91.88461538461539,10.5
1970-01-01 00:00:46+00:00,106.17362637362636,50.870370370370374,21.986111111111114,32.5,91.6923076923077,10.5
1970-01-01 00:00:47+00:00,105.93626373626374,49.89351851851851,22.430555555555557,32.166666666666664,91.61538461538461,10.958333333333334
1970-01-01 00:00:48+00:00,105.6989010989011,49.833333333333336,22.625,32.041666666666664,91.65384615384616,11.416666666666666
1970-01-01 00:00:49+00:00,105.42307692307692,49.416666666666664,22.708333333333332,31.875,91.73076923076923,11.416666666666666
1970-01-01 00:00:50+00:00,105.6087912087912,49.083333333333336,22.708333333333332,31.791666666666668,91.84615384615384,11.416666666666666
1970-01-01 00:00:51+00:00,105.83296703296703,49.875,22.875,32.083333333333336,91.88461538461539,11.416666666666666
1970-01-01 00:00:52+00:00,105.63406593406594,48.291666666666664,22.75,32.125,91.88562753036437,11.416666666666666
1970-01-01 00:00:53+00:00,105.3967032967033,46.416666666666664,29.166666666666668,32.083333333333336,91.92510121457491,11.375
1970-01-01 00:00:54+00:00,106.12087912087911,49.0,35.666666666666664,32.166666666666664,91.92611336032388,11.333333333333334
1970-01-01 00:00:55+00:00,106.92197802197802,53.125,28.333333333333332,32.375,91.92712550607287,11.375
1970-01-01 00:00:56+00:00,107.33846153846154,54.708333333333336,21.583333333333332,32.625,91.92813765182186,11.416666666666666
1970-01-01 00:00:57+00:00,107.71648351648352,52.791666666666664,22.666666666666668,32.708333333333336,91.96761133603239,11.416666666666666
1970-01-01 00:00:58+00:00,107.47912087912088,52.291666666666664,22.666666666666668,32.916666666666664,91.93016194331985,11.416666666666666
1970-01-01 00:00:59+00:00,107.28021978021978,53.5,22.333333333333332,33.125,91.85425101214575,11.416666666666666
